Region,Soil_Type,Crop,Rainfall_mm,Temperature_Celsius,Fertilizer_Used,Irrigation_Used,Weather_Condition,Days_to_Harvest,Yield_tons_per_hectare
South,Sandy,Cotton,538.8390254,36.81875041,TRUE,TRUE,Rainy,82,5.770087371
South,Peaty,Maize,260.8615396,23.23695024,FALSE,TRUE,Cloudy,102,2.855929364
East,Loam,Wheat,128.8306532,29.7448612,FALSE,TRUE,Rainy,94,2.045366661
South,Loam,Barley,574.665535,22.72058829,TRUE,TRUE,Sunny,81,5.925452353
North,Silt,Rice,341.4924518,34.89888612,FALSE,TRUE,Sunny,98,4.574993991
East,Chalky,Maize,256.9131983,26.90158306,TRUE,TRUE,Sunny,66,4.528275121
East,Clay,Rice,453.6261887,34.00896897,FALSE,TRUE,Sunny,126,3.995306019
East,Silt,Maize,256.6073064,26.37714836,TRUE,TRUE,Cloudy,129,4.955787667
North,Chalky,Soybean,829.0279113,20.1826831,TRUE,FALSE,Cloudy,89,6.294051504
East,Peaty,Rice,916.6480953,29.38127032,TRUE,FALSE,Rainy,70,6.754803997
West,Clay,Cotton,146.2289821,35.98658144,FALSE,FALSE,Cloudy,102,1.73610979
West,Clay,Wheat,531.3697335,38.64683686,TRUE,FALSE,Sunny,145,4.740364676
West,Peaty,Soybean,954.9892387,15.73304111,TRUE,TRUE,Rainy,63,7.863075353
East,Chalky,Cotton,417.9153491,34.33394168,FALSE,FALSE,Rainy,76,2.762229144
East,Loam,Rice,750.5937436,26.0242459,FALSE,FALSE,Cloudy,80,3.789629512
East,Silt,Barley,765.9534006,23.02885823,TRUE,FALSE,Rainy,118,5.54855464
North,Peaty,Barley,179.8349942,31.79534359,FALSE,TRUE,Sunny,100,2.976357104
West,Peaty,Cotton,436.6039134,25.40383019,TRUE,FALSE,Sunny,131,3.799993239
South,Peaty,Barley,777.7116998,37.60443888,FALSE,FALSE,Sunny,126,4.253192791
South,Loam,Maize,946.369241,23.14814211,FALSE,TRUE,Sunny,98,7.659749347
East,Sandy,Barley,310.0431421,26.08191979,FALSE,FALSE,Cloudy,141,2.073837446
North,Sandy,Barley,236.120283,24.81141627,FALSE,TRUE,Cloudy,116,2.98460615
East,Loam,Cotton,979.8751372,24.99341346,FALSE,TRUE,Sunny,134,6.068336036
South,Loam,Cotton,813.709182,27.63451794,TRUE,TRUE,Sunny,109,6.858748196
West,Silt,Soybean,177.7536887,38.38029403,FALSE,FALSE,Cloudy,131,1.4246074
South,Silt,Maize,288.2089431,30.53500797,TRUE,FALSE,Rainy,90,3.95741541
West,Loam,Rice,513.9405609,28.89381234,FALSE,FALSE,Sunny,123,2.872536061
West,Peaty,Cotton,145.0937443,16.00570638,FALSE,TRUE,Sunny,134,2.388277481
North,Silt,Cotton,377.942978,33.35046935,TRUE,FALSE,Rainy,65,3.79356618
South,Peaty,Maize,645.6741256,22.55824494,FALSE,TRUE,Rainy,74,4.92955252
East,Clay,Barley,745.011464,35.65765262,FALSE,TRUE,Rainy,142,5.631562718
North,Silt,Cotton,659.0269357,36.97164459,FALSE,FALSE,Rainy,141,5.067987606
West,Silt,Barley,249.1155161,24.35219863,FALSE,TRUE,Rainy,66,2.943352355
South,Silt,Maize,229.6202649,27.72549243,FALSE,FALSE,Cloudy,149,1.350949437
East,Silt,Rice,910.2898479,23.97694158,TRUE,FALSE,Sunny,143,6.647061557
North,Chalky,Wheat,494.1618286,31.94879425,TRUE,TRUE,Cloudy,134,7.293049729
East,Silt,Wheat,343.2978685,30.59950513,TRUE,FALSE,Rainy,139,3.673828111
South,Loam,Rice,330.1650259,31.35621521,TRUE,FALSE,Sunny,100,2.700610359
East,Loam,Barley,121.039889,37.50584098,FALSE,TRUE,Sunny,73,3.057240289
North,Loam,Cotton,723.5928014,30.33818335,FALSE,FALSE,Cloudy,113,4.574941856
East,Sandy,Soybean,562.0264236,37.86548317,FALSE,TRUE,Cloudy,149,5.149252282
South,Sandy,Barley,380.4902855,39.84573842,TRUE,FALSE,Rainy,134,3.812764668
North,Sandy,Rice,793.8932527,20.44124188,FALSE,FALSE,Rainy,128,3.62742197
West,Silt,Rice,197.9262124,21.39734451,FALSE,TRUE,Rainy,148,2.665676158
North,Silt,Barley,304.4633732,36.69972488,FALSE,TRUE,Sunny,92,3.136963705
South,Chalky,Wheat,809.7020506,37.28907224,FALSE,TRUE,Rainy,92,6.632478914
East,Silt,Maize,807.2471973,25.02424523,FALSE,TRUE,Cloudy,147,6.20917819
West,Peaty,Soybean,572.4405308,31.74250943,TRUE,TRUE,Cloudy,71,6.259238496
West,Clay,Maize,962.8377735,37.09200323,FALSE,FALSE,Cloudy,131,5.053225899
East,Peaty,Maize,788.1443451,27.01832591,TRUE,TRUE,Cloudy,111,8.006269708
South,Silt,Cotton,102.0944834,32.72562864,TRUE,FALSE,Rainy,145,2.826133451
North,Sandy,Soybean,342.9011384,20.24483032,FALSE,FALSE,Cloudy,146,2.857398037
South,Silt,Maize,400.2692729,37.29570446,TRUE,FALSE,Rainy,65,3.6921867
West,Loam,Maize,373.0215529,39.16438891,TRUE,FALSE,Rainy,80,3.073957039
North,Clay,Maize,379.8456776,39.71907462,FALSE,TRUE,Sunny,143,3.272180484
North,Chalky,Barley,569.7238652,24.70356844,FALSE,TRUE,Rainy,105,5.103446687
East,Chalky,Soybean,114.489343,26.0068326,FALSE,FALSE,Rainy,71,0.974912675
South,Loam,Soybean,644.0040939,18.50492512,FALSE,TRUE,Sunny,117,4.312152424
North,Peaty,Wheat,767.8322651,35.38784646,FALSE,TRUE,Rainy,136,5.764263356
East,Loam,Rice,701.3428076,25.56394779,TRUE,FALSE,Cloudy,73,6.060310726
South,Silt,Cotton,521.8318256,18.49645467,FALSE,FALSE,Sunny,84,2.652577121
West,Loam,Cotton,538.0120679,34.65990791,FALSE,FALSE,Sunny,124,3.26523159
West,Silt,Rice,459.8457124,26.53739513,FALSE,FALSE,Rainy,84,2.504426031
South,Loam,Soybean,466.2833689,30.92235088,FALSE,FALSE,Sunny,76,1.897557692
North,Peaty,Barley,827.9443729,26.7044751,TRUE,FALSE,Sunny,106,5.710139128
North,Clay,Maize,856.1795938,24.57506506,FALSE,FALSE,Rainy,100,4.660642259
West,Peaty,Soybean,842.9938177,23.35727391,FALSE,FALSE,Sunny,137,4.157822231
West,Chalky,Barley,818.8917909,22.76662239,FALSE,TRUE,Sunny,149,6.322601243
North,Loam,Soybean,710.9804561,39.09014705,TRUE,TRUE,Sunny,143,6.915368136
South,Chalky,Maize,269.9983402,27.10838146,TRUE,FALSE,Sunny,98,3.550546525
West,Sandy,Cotton,462.0226549,38.59226718,FALSE,TRUE,Rainy,142,5.166136119
North,Loam,Cotton,730.1363348,15.02569931,TRUE,TRUE,Cloudy,90,5.507371298
South,Chalky,Maize,190.4680745,35.02148324,FALSE,TRUE,Rainy,64,2.405720358
East,Silt,Wheat,265.3598941,22.95128195,FALSE,TRUE,Cloudy,114,3.26743924
South,Silt,Maize,852.4658225,18.28066624,FALSE,FALSE,Sunny,85,4.742254196
North,Peaty,Maize,761.3246179,27.10434464,FALSE,FALSE,Cloudy,100,3.512414918
South,Loam,Maize,935.9340039,17.92744094,TRUE,FALSE,Cloudy,125,5.994355519
North,Silt,Wheat,166.7295683,18.84002294,FALSE,FALSE,Rainy,99,1.026949494
West,Loam,Cotton,552.1775483,33.91339299,TRUE,TRUE,Cloudy,90,5.900487699
East,Sandy,Cotton,445.9100561,16.23836963,TRUE,TRUE,Sunny,67,5.206616068
West,Chalky,Soybean,504.6125595,37.94747716,TRUE,FALSE,Sunny,97,5.207830266
West,Peaty,Soybean,729.9581745,28.9770668,TRUE,FALSE,Rainy,109,5.595062015
North,Loam,Soybean,997.6606987,31.85061666,TRUE,TRUE,Cloudy,115,8.841913353
North,Clay,Barley,426.6630511,31.4522053,TRUE,FALSE,Cloudy,65,4.230731245
North,Silt,Wheat,156.3315199,21.04178974,FALSE,FALSE,Rainy,83,1.279827318
North,Loam,Rice,117.7259732,27.30877714,TRUE,TRUE,Rainy,126,3.215668526
West,Sandy,Maize,706.5467709,35.17880354,TRUE,FALSE,Sunny,78,5.637501772
North,Silt,Wheat,376.7840483,31.4671336,TRUE,FALSE,Cloudy,77,4.775143588
North,Silt,Barley,698.1757628,22.40771579,TRUE,TRUE,Cloudy,75,6.150272915
West,Silt,Maize,362.6611469,32.12541371,TRUE,TRUE,Rainy,132,4.762492636
East,Sandy,Rice,598.7724202,29.59514585,TRUE,TRUE,Rainy,123,6.191097857
East,Clay,Soybean,774.8051648,35.80691376,TRUE,TRUE,Rainy,148,7.338795335
South,Sandy,Soybean,588.9313992,31.50453396,FALSE,FALSE,Rainy,73,4.13725838
West,Clay,Soybean,289.4948613,35.13898334,TRUE,FALSE,Cloudy,108,3.562599387
North,Clay,Rice,840.1138376,37.71273525,TRUE,FALSE,Sunny,115,6.325752902
South,Clay,Wheat,495.5031135,16.20161216,FALSE,FALSE,Rainy,78,1.805563167
East,Chalky,Cotton,172.6243092,30.36295803,TRUE,FALSE,Cloudy,113,2.807940378
East,Peaty,Maize,604.3299255,28.60112274,FALSE,FALSE,Cloudy,103,3.473653529
West,Silt,Maize,386.5505758,16.58562191,FALSE,FALSE,Cloudy,124,1.372369497
North,Clay,Barley,560.3314841,18.58359462,TRUE,TRUE,Cloudy,139,5.437253137
North,Loam,Barley,469.3377589,17.58119568,FALSE,TRUE,Sunny,142,3.941959274
South,Chalky,Barley,455.3698501,30.37302161,TRUE,FALSE,Cloudy,73,4.315439709
East,Clay,Wheat,552.0939899,34.90497408,FALSE,FALSE,Cloudy,119,3.800584177
South,Loam,Rice,902.5803722,18.26020815,TRUE,FALSE,Rainy,121,6.195134956
South,Chalky,Wheat,823.9598028,30.06454813,FALSE,FALSE,Rainy,138,4.506238187
South,Sandy,Maize,788.609794,15.12611822,TRUE,FALSE,Rainy,72,5.72695256
North,Chalky,Soybean,739.6947853,16.78414064,TRUE,FALSE,Sunny,110,5.782588843
East,Clay,Rice,407.3487513,37.89987369,FALSE,FALSE,Sunny,105,2.314422576
South,Loam,Wheat,392.3062656,39.16733294,TRUE,FALSE,Cloudy,111,3.47296062
East,Chalky,Maize,978.786025,20.91274681,FALSE,TRUE,Cloudy,85,6.52623194
East,Silt,Wheat,428.8665778,30.07611767,FALSE,FALSE,Sunny,146,2.160420296
South,Loam,Maize,416.3405592,35.45811574,TRUE,FALSE,Sunny,140,4.039516428
South,Clay,Rice,528.6965502,23.18217916,TRUE,FALSE,Sunny,81,4.213107465
West,Clay,Cotton,737.8904964,39.75973778,FALSE,TRUE,Sunny,83,5.779702901
North,Silt,Rice,436.0906891,33.59812469,FALSE,TRUE,Sunny,68,3.927207772
East,Sandy,Wheat,171.0541882,30.25705125,TRUE,TRUE,Cloudy,65,4.793660831
South,Clay,Wheat,946.8471758,31.72070697,TRUE,TRUE,Cloudy,73,7.929948319
South,Sandy,Soybean,326.0229212,38.17098148,FALSE,FALSE,Cloudy,149,2.344287668
East,Sandy,Cotton,301.9733092,25.64141949,TRUE,FALSE,Rainy,143,3.083108035
South,Sandy,Cotton,645.443967,15.88239359,FALSE,FALSE,Cloudy,84,2.989752207
West,Loam,Rice,456.8026706,36.41518906,TRUE,TRUE,Rainy,79,5.201934089
East,Clay,Barley,788.7656739,27.68879657,FALSE,FALSE,Rainy,64,4.424179521
South,Loam,Barley,764.2008258,27.09382391,TRUE,FALSE,Sunny,141,5.71734743
East,Silt,Maize,397.8007508,20.18573151,TRUE,TRUE,Cloudy,84,4.832730609
South,Loam,Soybean,229.5246384,17.45673139,FALSE,TRUE,Cloudy,75,2.621277111
South,Chalky,Soybean,900.2043255,35.16155826,FALSE,FALSE,Rainy,62,5.125693598
North,Silt,Cotton,716.3864671,27.37856243,FALSE,TRUE,Rainy,86,6.096570772
East,Loam,Soybean,829.1896719,21.53454007,FALSE,FALSE,Rainy,122,4.799770261
North,Clay,Cotton,600.5226988,21.09071691,TRUE,TRUE,Rainy,108,7.176668351
South,Silt,Barley,748.7227746,16.66907233,FALSE,TRUE,Cloudy,107,5.444443132
East,Silt,Wheat,660.7241837,31.56989118,FALSE,TRUE,Sunny,92,5.177516288
East,Sandy,Cotton,895.2864429,33.8009709,FALSE,TRUE,Rainy,66,6.310818253
West,Silt,Rice,324.5328419,15.13433672,TRUE,TRUE,Rainy,82,3.256088465
West,Chalky,Soybean,374.1191066,23.28732981,FALSE,FALSE,Cloudy,129,2.07386727
South,Clay,Cotton,306.7146742,20.7836418,FALSE,FALSE,Rainy,130,2.102691023
South,Peaty,Rice,619.4239246,21.26008407,FALSE,FALSE,Cloudy,98,3.293673688
South,Clay,Rice,654.5939582,28.51211818,TRUE,FALSE,Sunny,112,4.920260338
South,Sandy,Rice,533.2372293,18.67563204,TRUE,TRUE,Rainy,80,5.586484333
West,Silt,Rice,801.83828,32.20439861,FALSE,FALSE,Cloudy,130,5.696823609
East,Clay,Soybean,666.5332042,36.19918796,TRUE,TRUE,Sunny,118,6.665833087
North,Loam,Rice,912.4849396,34.97657602,FALSE,TRUE,Rainy,133,7.607049507
East,Clay,Cotton,984.7849312,31.79289086,TRUE,FALSE,Cloudy,144,6.5751719
East,Silt,Barley,333.486684,20.09584613,FALSE,FALSE,Rainy,61,2.863446518
West,Peaty,Soybean,107.7284795,30.09929565,TRUE,FALSE,Rainy,146,3.551257502
East,Chalky,Barley,810.5574258,15.6602134,TRUE,TRUE,Cloudy,138,7.60584721
East,Sandy,Soybean,347.813571,16.04023748,TRUE,TRUE,Cloudy,109,4.769889431
South,Sandy,Maize,705.0954955,38.93022566,FALSE,FALSE,Cloudy,92,4.288713872
North,Sandy,Barley,342.249548,18.56756928,FALSE,FALSE,Sunny,121,1.972370839
East,Peaty,Rice,919.6602653,31.66490388,TRUE,TRUE,Sunny,139,8.067734565
East,Clay,Maize,780.4022808,22.93187987,FALSE,FALSE,Cloudy,131,4.561839144
North,Loam,Maize,454.576269,28.02895949,TRUE,TRUE,Rainy,130,5.311725905
South,Silt,Soybean,854.2044352,32.39829205,FALSE,TRUE,Cloudy,97,6.283991625
West,Silt,Rice,983.0833043,23.2283323,TRUE,FALSE,Sunny,103,7.358468597
West,Sandy,Maize,782.0668792,19.64964907,TRUE,FALSE,Sunny,73,6.610179085
East,Silt,Barley,644.9250245,19.04821152,FALSE,FALSE,Rainy,61,3.821330887
South,Chalky,Maize,324.112393,31.47365748,TRUE,TRUE,Cloudy,120,5.015455886
West,Sandy,Barley,257.1300294,18.08659851,FALSE,FALSE,Cloudy,118,1.828115914
West,Clay,Barley,162.6583311,18.23663747,FALSE,TRUE,Sunny,96,3.057994452
West,Chalky,Cotton,223.6799414,23.17480678,FALSE,TRUE,Cloudy,109,3.031748299
West,Peaty,Soybean,957.8701647,30.13068507,FALSE,TRUE,Cloudy,80,6.694230907
West,Peaty,Barley,870.4081874,37.93833705,TRUE,TRUE,Rainy,66,7.581199456
East,Sandy,Wheat,619.2634822,32.80624186,FALSE,TRUE,Sunny,117,5.237360725
West,Loam,Barley,609.2902252,17.2030701,FALSE,TRUE,Cloudy,115,4.532031597
East,Clay,Rice,760.7998229,15.17111525,TRUE,FALSE,Cloudy,130,5.593854211
North,Clay,Rice,439.9194587,15.41282178,TRUE,FALSE,Cloudy,68,4.034884579
North,Peaty,Maize,127.0003015,39.97539908,TRUE,FALSE,Cloudy,78,2.101718401
South,Sandy,Soybean,406.940212,30.88407833,TRUE,TRUE,Rainy,130,5.595488013
East,Sandy,Wheat,766.6173804,16.56075991,TRUE,TRUE,Sunny,78,6.043424385
South,Chalky,Maize,298.7812809,35.53274131,FALSE,TRUE,Sunny,85,3.352099861
North,Clay,Rice,423.945531,16.41716154,TRUE,FALSE,Cloudy,92,4.815711046
North,Peaty,Soybean,743.5123888,27.74536996,TRUE,FALSE,Sunny,118,6.215535382
North,Silt,Barley,860.0631064,16.09808898,TRUE,TRUE,Sunny,146,7.606022439
North,Clay,Barley,484.6470955,38.56674934,TRUE,TRUE,Sunny,70,5.39181917
West,Sandy,Barley,626.541973,23.09119212,FALSE,FALSE,Cloudy,94,3.279382076
North,Chalky,Maize,597.7180859,15.17297891,TRUE,TRUE,Rainy,128,6.031895085
West,Peaty,Barley,247.2454939,37.0950229,FALSE,TRUE,Sunny,130,3.090045516
West,Chalky,Maize,730.9524773,23.21158683,FALSE,TRUE,Cloudy,80,5.324506815
South,Loam,Soybean,435.4026439,15.2239727,TRUE,TRUE,Cloudy,139,5.489117144
West,Silt,Rice,909.5065793,29.55806673,TRUE,TRUE,Sunny,83,6.990978034
South,Chalky,Barley,477.4345504,19.47004966,FALSE,TRUE,Cloudy,137,3.865198623
West,Chalky,Rice,405.5247718,33.74652806,TRUE,FALSE,Sunny,146,3.439973261
West,Sandy,Cotton,415.2677125,30.01496083,FALSE,FALSE,Rainy,67,2.347988454
North,Chalky,Soybean,594.9544867,16.26067508,TRUE,FALSE,Rainy,86,5.223826118
East,Peaty,Soybean,812.9907487,16.65927353,TRUE,FALSE,Rainy,81,5.393755647
West,Sandy,Maize,697.3199333,16.42949562,FALSE,FALSE,Rainy,106,3.289748642
East,Peaty,Barley,395.839928,30.74986881,TRUE,TRUE,Rainy,82,5.499071911
East,Peaty,Cotton,453.0723457,29.64973982,TRUE,FALSE,Sunny,143,4.625959014
East,Sandy,Rice,703.7724687,33.77258579,FALSE,FALSE,Sunny,124,3.932908848
West,Chalky,Barley,890.3233486,23.94035066,TRUE,FALSE,Rainy,109,6.223615368
East,Chalky,Cotton,545.8106324,31.01733251,FALSE,FALSE,Sunny,104,3.656870642
West,Chalky,Wheat,758.0304191,22.43447226,FALSE,TRUE,Sunny,87,5.533756006
North,Sandy,Barley,710.2548819,23.61101501,TRUE,FALSE,Cloudy,141,6.296217335
West,Sandy,Cotton,391.7361842,25.38114675,FALSE,FALSE,Rainy,103,3.043337621
South,Peaty,Rice,443.1964872,38.33446693,TRUE,TRUE,Cloudy,80,6.079081167
North,Clay,Cotton,498.1486877,31.15759206,TRUE,TRUE,Cloudy,110,6.151265387
East,Chalky,Wheat,613.7386421,39.17278799,FALSE,TRUE,Rainy,66,5.802419267
East,Sandy,Cotton,645.5461393,15.57056503,FALSE,FALSE,Sunny,68,3.712050237
South,Chalky,Barley,842.7510054,38.81888317,FALSE,TRUE,Sunny,82,5.362106457
North,Sandy,Maize,963.3354583,35.86642963,FALSE,TRUE,Rainy,148,7.029820962
South,Peaty,Soybean,625.3924835,35.69301408,FALSE,FALSE,Rainy,124,3.913587631
East,Peaty,Rice,484.0524764,25.56943388,TRUE,FALSE,Rainy,100,4.927875675
West,Clay,Soybean,230.6433635,16.27595093,FALSE,FALSE,Cloudy,98,0.487105332
East,Clay,Wheat,557.3427933,23.50445752,FALSE,TRUE,Cloudy,99,4.562825155
South,Peaty,Cotton,274.0057069,21.58905579,TRUE,TRUE,Cloudy,90,4.185437329
West,Peaty,Cotton,139.9237351,32.05423852,FALSE,TRUE,Rainy,143,2.805583825
West,Peaty,Cotton,768.8158321,28.37029249,FALSE,FALSE,Cloudy,111,4.711112846
East,Chalky,Wheat,767.5488339,29.61520077,TRUE,TRUE,Cloudy,145,7.48430628
West,Peaty,Soybean,233.1071035,26.56930953,FALSE,TRUE,Cloudy,61,3.1762791
North,Sandy,Maize,212.7370681,34.08628697,FALSE,TRUE,Cloudy,127,3.779821289
East,Clay,Wheat,570.334997,20.31019715,TRUE,TRUE,Rainy,126,6.062287414
East,Loam,Soybean,533.2677458,20.57487528,TRUE,FALSE,Cloudy,107,4.974893015
North,Peaty,Soybean,180.8666212,31.15148541,FALSE,TRUE,Cloudy,133,3.12644233
East,Sandy,Barley,932.1590476,39.79902235,FALSE,FALSE,Rainy,141,5.729621605
South,Peaty,Maize,284.1134867,37.16061922,TRUE,TRUE,Sunny,125,5.111483713
South,Clay,Maize,600.1115932,22.74912814,TRUE,FALSE,Sunny,88,4.79932196
East,Silt,Barley,850.5536347,23.4265441,TRUE,TRUE,Cloudy,82,7.319361129
North,Sandy,Soybean,572.1303938,32.95325164,FALSE,FALSE,Rainy,144,3.169258107
West,Clay,Maize,702.1008806,22.66302157,FALSE,TRUE,Rainy,74,5.181420236
North,Peaty,Maize,977.4893583,34.10137097,FALSE,TRUE,Cloudy,116,6.863231256
South,Peaty,Wheat,947.2002306,15.21661329,FALSE,TRUE,Rainy,91,5.992218672
East,Loam,Soybean,483.4239517,31.43154325,FALSE,FALSE,Rainy,144,2.525939007
North,Silt,Maize,853.3098083,18.75766546,FALSE,FALSE,Rainy,95,4.955515825
West,Loam,Cotton,979.3633448,15.24380481,TRUE,FALSE,Cloudy,64,6.707625409
West,Peaty,Rice,646.1326409,35.08992734,FALSE,TRUE,Rainy,62,4.967981537
West,Sandy,Rice,171.2846677,27.70838867,TRUE,FALSE,Sunny,70,3.143630178
West,Chalky,Rice,842.9462452,18.74679366,FALSE,TRUE,Cloudy,122,5.038067677
North,Peaty,Barley,778.0962056,39.91171443,FALSE,FALSE,Rainy,143,3.949917026
West,Silt,Maize,479.7669805,16.37110832,TRUE,FALSE,Rainy,72,3.760535315
South,Silt,Maize,567.0014907,30.47449791,TRUE,TRUE,Sunny,147,5.913055377
West,Silt,Maize,339.8082311,31.80466883,FALSE,TRUE,Rainy,105,3.89125669
South,Silt,Cotton,364.269936,33.70543951,TRUE,TRUE,Rainy,96,6.095264366
North,Chalky,Maize,849.087396,34.93744758,TRUE,FALSE,Cloudy,110,6.840658447
South,Loam,Barley,703.3711812,39.0890736,FALSE,FALSE,Sunny,118,4.58300531
North,Peaty,Barley,309.0969569,17.04145656,FALSE,FALSE,Rainy,124,2.306857371
West,Peaty,Wheat,735.8028144,17.50865114,FALSE,FALSE,Rainy,147,3.653300024
East,Sandy,Maize,538.4786463,17.66377301,TRUE,TRUE,Cloudy,140,6.157572863
South,Chalky,Wheat,540.36408,18.2925827,FALSE,FALSE,Sunny,124,3.667971147
South,Silt,Barley,465.4718247,37.22301571,TRUE,FALSE,Rainy,122,4.719368413
East,Silt,Maize,369.8510432,22.88354845,TRUE,TRUE,Rainy,132,4.399789958
North,Sandy,Maize,191.1806703,16.81339784,FALSE,FALSE,Sunny,145,1.669673707
North,Silt,Cotton,953.3075497,39.014442,TRUE,FALSE,Sunny,109,6.858748625
West,Sandy,Barley,669.4831443,17.13597905,FALSE,FALSE,Sunny,92,4.152751365
South,Clay,Rice,246.3481287,31.37603403,TRUE,TRUE,Rainy,110,4.978926905
North,Chalky,Barley,171.650924,37.72878429,FALSE,TRUE,Rainy,86,3.007824354
West,Sandy,Soybean,470.5192607,17.14077658,TRUE,FALSE,Rainy,81,4.131533792
North,Peaty,Soybean,216.7182522,17.02076526,FALSE,TRUE,Rainy,104,2.384769916
East,Peaty,Soybean,499.1803993,37.50587603,FALSE,TRUE,Sunny,128,4.326804703
East,Sandy,Maize,207.5605878,20.87536587,FALSE,TRUE,Sunny,138,2.105762452
East,Sandy,Soybean,702.0720239,33.96784059,FALSE,FALSE,Sunny,143,4.648721069
West,Chalky,Maize,493.3504629,28.30102605,TRUE,TRUE,Sunny,131,5.764318882
South,Peaty,Barley,794.8853005,20.25045675,FALSE,TRUE,Sunny,123,5.199314148
East,Silt,Maize,852.5990515,35.23603027,FALSE,FALSE,Cloudy,107,4.813293108
East,Silt,Wheat,464.9830605,28.5913237,TRUE,FALSE,Sunny,136,3.939121584
North,Peaty,Cotton,329.9339064,39.86188314,FALSE,FALSE,Cloudy,120,1.886502247
East,Chalky,Soybean,501.9867355,15.99916511,TRUE,TRUE,Rainy,123,5.74600473
South,Loam,Wheat,328.0002251,26.42954575,TRUE,FALSE,Cloudy,119,4.832913145
West,Chalky,Cotton,873.0312678,21.7117828,TRUE,TRUE,Sunny,118,6.42752143
East,Peaty,Maize,145.246964,24.55900007,FALSE,FALSE,Rainy,64,1.011233689
West,Sandy,Soybean,554.7631208,28.14903677,FALSE,TRUE,Sunny,114,4.0604735
West,Peaty,Barley,937.4618483,39.22479905,FALSE,FALSE,Cloudy,131,5.098081627
South,Loam,Barley,554.7955271,35.50563592,FALSE,TRUE,Sunny,75,4.547598547
North,Sandy,Maize,212.3485525,35.15034585,FALSE,TRUE,Cloudy,122,3.880391574
North,Chalky,Rice,819.5244749,35.63980948,FALSE,TRUE,Rainy,132,5.474304676
West,Clay,Cotton,649.9547753,39.2303171,FALSE,TRUE,Sunny,82,5.176436719
East,Loam,Maize,572.804635,34.95104402,TRUE,FALSE,Sunny,108,4.770078809
West,Peaty,Rice,339.6008813,29.65067742,FALSE,FALSE,Sunny,141,2.147890468
North,Loam,Maize,246.5592038,21.11071553,TRUE,FALSE,Sunny,73,3.30870227
East,Clay,Barley,281.18239,27.79009708,FALSE,TRUE,Sunny,103,3.072257143
North,Clay,Rice,230.0662235,21.18968772,FALSE,FALSE,Rainy,119,1.746438377
South,Silt,Maize,874.2002952,21.76589773,TRUE,TRUE,Rainy,127,7.289313082
North,Chalky,Rice,157.260632,24.33040527,FALSE,FALSE,Rainy,111,1.088602288
East,Peaty,Maize,146.5595074,26.81223399,TRUE,TRUE,Rainy,135,3.414405517
East,Loam,Rice,526.3115482,23.04909097,FALSE,FALSE,Sunny,76,2.935878193
West,Peaty,Maize,128.4768238,39.84254485,FALSE,TRUE,Sunny,79,2.138393575
East,Clay,Soybean,381.7876201,17.16903907,TRUE,FALSE,Cloudy,140,3.848163635
South,Silt,Rice,650.0711967,30.12259707,FALSE,FALSE,Rainy,112,3.676585558
North,Loam,Wheat,701.0734154,23.99503869,FALSE,TRUE,Cloudy,82,5.623597932
West,Peaty,Soybean,989.1180186,21.7022101,FALSE,FALSE,Cloudy,138,4.063666162
West,Clay,Maize,824.5605182,33.68174024,TRUE,TRUE,Cloudy,71,7.753691363
East,Peaty,Barley,785.2022801,15.54343241,FALSE,FALSE,Rainy,118,4.006628046
South,Clay,Rice,271.6167835,29.11800326,FALSE,FALSE,Cloudy,134,1.679723185
West,Sandy,Cotton,369.5536409,39.10162488,FALSE,FALSE,Cloudy,73,3.302324631
South,Peaty,Soybean,794.1749442,23.95826967,FALSE,FALSE,Cloudy,80,4.302836362
South,Loam,Maize,475.8535825,21.73825433,TRUE,TRUE,Cloudy,124,5.459601005
North,Chalky,Cotton,648.0337428,19.85264548,FALSE,FALSE,Rainy,139,3.621313056
North,Loam,Soybean,295.906255,29.72262452,FALSE,FALSE,Sunny,122,2.499940095
North,Loam,Maize,587.3398309,35.46372181,TRUE,FALSE,Rainy,97,5.125218403
South,Silt,Wheat,672.5119548,24.49830673,FALSE,TRUE,Sunny,75,5.364745288
North,Sandy,Wheat,551.8599304,39.19177418,TRUE,FALSE,Cloudy,101,5.546658975
West,Silt,Maize,377.9714842,34.07993915,FALSE,TRUE,Cloudy,65,3.387235943
West,Sandy,Barley,975.8146148,35.98162148,FALSE,FALSE,Sunny,63,5.496481986
East,Clay,Soybean,563.3842578,24.66412922,FALSE,TRUE,Cloudy,92,6.134204821
South,Peaty,Wheat,862.7194974,24.73090127,TRUE,FALSE,Sunny,84,6.195103046
North,Loam,Rice,904.7745721,30.79903053,TRUE,TRUE,Sunny,113,7.548189022
West,Chalky,Wheat,125.7179868,17.67423535,TRUE,FALSE,Cloudy,135,2.801369797
South,Peaty,Maize,195.6595763,27.56283418,TRUE,FALSE,Rainy,145,2.843800193
South,Loam,Maize,160.8224404,24.25395421,TRUE,TRUE,Rainy,94,4.489491053
North,Chalky,Barley,776.9521432,31.33169847,TRUE,FALSE,Cloudy,126,6.569291224
South,Loam,Wheat,977.0158618,25.88769121,TRUE,FALSE,Rainy,78,5.951382639
North,Sandy,Soybean,751.8373318,23.47143927,TRUE,TRUE,Rainy,125,7.089945463
North,Clay,Soybean,314.2714543,22.75529103,TRUE,FALSE,Rainy,135,3.783010519
